gene	 prob_haploinsufficient 
TMEM212	 0.0000000 
SLC22A4	 0.0000000 
AARS	 0.0000000 
EFS	 0.0000000 
PARP10	 0.0000000 
SRRD	 0.0000000 
VARS	 0.0000000 
SLC9A5	 0.0000000 
C10orf67	 0.0000000 
KRT27	 0.0000000 
ACP1	 0.0000000 
TBCE	 0.0000000 
FAXDC2	 0.0000000 
CLN5	 0.0000000 
CLRN1	 0.0000000 
SPATC1L	 0.0000000 
PRG4	 0.0000000 
RAB26	 0.0000000 
APOBEC1	 0.0000000 
PHLDB2	 0.0000000 
RAB3IP	 0.0000000 
ZNF677	 0.0000000 
ZNF705G	 0.0000000 
DNAJC28	 0.0000000 
OR4Q3	 0.0000000 
DPYSL4	 0.0000000 
MRPL23	 0.0000000 
GTF3C5	 0.0000000 
SEPSECS	 0.0000000 
TBC1D28	 0.0000000 
KHNYN	 0.0000000 
PNLIP	 0.0000000 
CD1C	 0.0000000 
MRPS30	 0.0000000 
OLFML1	 0.0000000 
RDM1	 0.0000000 
RAD18	 0.0000000 
OR13C4	 0.0000000 
GINS2	 0.0000000 
SLC2A10	 0.0000000 
QPCTL	 0.0000000 
POGLUT1	 0.0000000 
KIAA1683	 0.0000000 
ZFP69	 0.0000000 
BFAR	 0.0000000 
WDR88	 0.0000000 
CLMN	 0.0000000 
PCCB	 0.0000000 
GCAT	 0.0000000 
WDFY2	 0.0000000 
RAVER2	 0.0000000 
CLDN25	 0.0000000 
PIGV	 0.0000000 
CFHR2	 0.0000000 
TMEM106C	 0.0000000 
OR52B2	 0.0000000 
CACNG1	 0.0000000 
IL18BP	 0.0000000 
INA	 0.0000000 
TMPRSS13	 0.0000000 
ANKRD2	 0.0000000 
SPO11	 0.0000000 
MAD2L1BP	 0.0000000 
GPHA2	 0.0000000 
TBC1D2B	 0.0000000 
NPBWR1	 0.0000000 
ZNF345	 0.0000000 
KLHL38	 0.0000000 
RASSF9	 0.0000000 
PUS3	 0.0000000 
TMEM130	 0.0000000 
TRIM38	 0.0000000 
MRPL37	 0.0000000 
ACMSD	 0.0000000 
GSTM4	 0.0000000 
TRIM51	 0.0000000 
WDR4	 0.0000000 
TTC19	 0.0000000 
CTD-2368P22.1	 0.0000000 
ZBTB49	 0.0000000 
ARHGAP15	 0.0000000 
WDR11	 0.0000000 
NAGLU	 0.0000000 
SDR42E2	 0.0000000 
TMBIM1	 0.0000000 
UGP2	 0.0000000 
SEMA4G	 0.0000000 
MATN3	 0.0000000 
DNTTIP2	 0.0000000 
LRRC42	 0.0000000 
GBAS	 0.0000000 
TTC29	 0.0000000 
HELZ2	 0.0000000 
FAM179B	 0.0000000 
CT45A5	 0.0000000 
LCN1	 0.0000000 
DDX28	 0.0000000 
DNAJC1	 0.0000000 
STYXL1	 0.0000000 
STX8	 0.0000000 
ZMYM1	 0.0000000 
WFDC8	 0.0000000 
C1orf204	 0.0000000 
PRB2	 0.0000000 
SLC6A12	 0.0000000 
TBC1D24	 0.0000000 
ZFAT	 0.0000000 
CD82	 0.0000000 
PCDHGA11	 0.0000000 
LMBR1	 0.0000000 
UROD	 0.0000000 
CTSH	 0.0000000 
ZPBP2	 0.0000000 
ILVBL	 0.0000000 
ZNF311	 0.0000000 
TMPRSS4	 0.0000000 
C4orf17	 0.0000000 
BPIFA1	 0.0000000 
ANKUB1	 0.0000000 
GDPGP1	 0.0000000 
DNAJC10	 0.0000000 
ANXA4	 0.0000000 
MAN1B1	 0.0000000 
ALG8	 0.0000000 
GEM	 0.0000000 
WBSCR28	 0.0000000 
DBR1	 0.0000000 
GMFG	 0.0000000 
MRPS17	 0.0000000 
ZNF484	 0.0000000 
FBXL4	 0.0000000 
RBAK	 0.0000000 
GLT8D1	 0.0000000 
TDP2	 0.0000000 
MATN4	 0.0000000 
EARS2	 0.0000000 
NXPE2	 0.0000000 
GCNT3	 0.0000000 
INHBE	 0.0000000 
TIMMDC1	 0.0000000 
FAM221B	 0.0000000 
LRR1	 0.0000000 
BCAM	 0.0000000 
PNPO	 0.0000000 
ALG1L	 0.0000000 
OCM	 0.0000000 
VSIG10L	 0.0000000 
TRMT2A	 0.0000000 
ANXA6	 0.0000000 
PMF1	 0.0000000 
PMF1-BGLAP	 0.0000000 
DYNC1I2	 0.0000000 
PSAT1	 0.0000000 
C14orf164	 0.0000000 
AADACL2	 0.0000000 
SLCO4C1	 0.0000000 
CD300LF	 0.0000000 
HAAO	 0.0000000 
VPS51	 0.0000000 
SSX5	 0.0000000 
COL9A2	 0.0000000 
FLOT1	 0.0000000 
ACOT4	 0.0000000 
DHRS12	 0.0000000 
GMPR2	 0.0000000 
MTERFD1	 0.0000000 
L3MBTL2	 0.0000000 
ATG2B	 0.0000000 
NLRP10	 0.0000000 
ABI3BP	 0.0000000 
NT5M	 0.0000000 
MUC5AC	 0.0000000 
SUMF2	 0.0000000 
HRC	 0.0000000 
EPB42	 0.0000000 
BCKDHA	 0.0000000 
ENTHD2	 0.0000000 
NAA40	 0.0000000 
NT5DC4	 0.0000000 
SERPINA4	 0.0000000 
NIF3L1	 0.0000000 
TMEM14B	 0.0000000 
XG	 0.0000000 
GNLY	 0.0000000 
NIN	 0.0000000 
GOLM1	 0.0000000 
NUPL2	 0.0000000 
MYCBPAP	 0.0000000 
C13orf45	 0.0000000 
GLRA4	 0.0000000 
UGT1A5	 0.0000000 
PDPR	 0.0000000 
ABCC9	 0.0000000 
C19orf71	 0.0000000 
DRD4	 0.0000000 
RP11-766F14.2	 0.0000000 
FARS2	 0.0000000 
ANGEL1	 0.0000000 
TADA2A	 0.0000000 
ZNF165	 0.0000000 
NSUN3	 0.0000000 
CCDC13	 0.0000000 
RIMBP3	 0.0000000 
PLTP	 0.0000000 
ATP13A2	 0.0000000 
ZNF259	 0.0000000 
NME1-NME2	 0.0000000 
NME2	 0.0000000 
SEC24A	 0.0000000 
SEMA3E	 0.0000000 
PGPEP1L	 0.0000000 
MB21D1	 0.0000000 
DNAJB7	 0.0000000 
H6PD	 0.0000000 
TXK	 0.0000000 
PSRC1	 0.0000000 
RPA3	 0.0000000 
ADHFE1	 0.0000000 
MLTK	 0.0000000 
XRRA1	 0.0000000 
GMPPA	 0.0000000 
KLF11	 0.0000000 
KCNMB3	 0.0000000 
TAF6	 0.0000000 
SIGLEC15	 0.0000000 
LARS	 0.0000000 
CYP2E1	 0.0000000 
CRTAM	 0.0000000 
CELA3A	 0.0000000 
BLOC1S6	 0.0000000 
TM2D3	 0.0000000 
NME9	 0.0000000 
CRISPLD2	 0.0000000 
IRAK4	 0.0000000 
TMEM171	 0.0000000 
TRIM15	 0.0000000 
NCCRP1	 0.0000000 
CNPPD1	 0.0000000 
CT47B1	 0.0000000 
MBTPS1	 0.0000000 
CMA1	 0.0000000 
KIAA1841	 0.0000000 
SNRNP48	 0.0000000 
AKR1B10	 0.0000000 
PIH1D2	 0.0000000 
PLIN2	 0.0000000 
C4orf6	 0.0000000 
GALNT3	 0.0000000 
CEACAM18	 0.0000000 
PATE1	 0.0000000 
SERPINB7	 0.0000000 
EXOSC1	 0.0000000 
DPP4	 0.0000000 
ATAD3C	 0.0000000 
NR1I2	 0.0000000 
LILRA5	 0.0000000 
SDPR	 0.0000000 
NPHS2	 0.0000000 
POLR2E	 0.0000000 
PSKH2	 0.0000000 
PI16	 0.0000000 
SNRNP35	 0.0000000 
C6orf58	 0.0000000 
BTBD9	 0.0000000 
BBS7	 0.0000000 
ARSB	 0.0000000 
CHST9	 0.0000000 
SLC46A3	 0.0000000 
ACY1	 0.0000000 
CD84	 0.0000000 
SLC30A6	 0.0000000 
SKOR1	 0.0000000 
TCERG1L	 0.0000000 
OR10A6	 0.0000000 
PPP2R3C	 0.0000000 
ACOT9	 0.0000000 
SP140L	 0.0000000 
MIF4GD	 0.0000000 
DHRS7B	 0.0000000 
SLC25A32	 0.0000000 
ENPP6	 0.0000000 
FABP9	 0.0000000 
STK19	 0.0000000 
OR4X2	 0.0000000 
PARP15	 0.0000000 
PTPN3	 0.0000000 
ASZ1	 0.0000000 
NBR1	 0.0000000 
PRELID2	 0.0000000 
CCDC114	 0.0000000 
ARHGEF40	 0.0000000 
TAPBP	 0.0000000 
GREB1	 0.0000000 
OR4C15	 0.0000000 
CERS5	 0.0000000 
DNAAF2	 0.0000000 
MX2	 0.0000000 
NEK8	 0.0000000 
LACE1	 0.0000000 
SGCZ	 0.0000000 
TRIM49B	 0.0000000 
GFPT2	 0.0000000 
SLC27A2	 0.0000000 
ANKRD29	 0.0000000 
CCDC107	 0.0000000 
XRCC1	 0.0000000 
RNF157	 0.0000000 
PYROXD1	 0.0000000 
TTLL11	 0.0000000 
SERPINA5	 0.0000000 
CLIC3	 0.0000000 
PLEKHA7	 0.0000000 
LGALS9C	 0.0000000 
FOLH1	 0.0000000 
PIGL	 0.0000000 
PARP11	 0.0000000 
ALG11	 0.0000000 
SLC25A30	 0.0000000 
OR9Q2	 0.0000000 
EIF2A	 0.0000000 
AGK	 0.0000000 
TBC1D8B	 0.0000000 
CTSO	 0.0000000 
CTSA	 0.0000000 
BTN3A1	 0.0000000 
C3orf30	 0.0000000 
CACHD1	 0.0000000 
NCAPD3	 0.0000000 
BRDT	 0.0000000 
FGD2	 0.0000000 
FAM198B	 0.0000000 
OR6C4	 0.0000000 
MS4A2	 0.0000000 
ECHDC1	 0.0000000 
CHCHD6	 0.0000000 
PRSS42	 0.0000000 
OR52M1	 0.0000000 
FBXO40	 0.0000000 
GPAA1	 0.0000000 
ACTR6	 0.0000000 
TSSK4	 0.0000000 
CHRND	 0.0000000 
KIAA0100	 0.0000000 
FUT10	 0.0000000 
CYP2A6	 0.0000000 
PDE1C	 0.0000000 
TPSB2	 0.0000000 
RFX8	 0.0000000 
STEAP3	 0.0000000 
ZDHHC4	 0.0000000 
PLEK2	 0.0000000 
KIAA0825	 0.0000000 
TMED5	 0.0000000 
AFG3L2	 0.0000000 
MCM3AP	 0.0000000 
EXOC3L4	 0.0000000 
SVOPL	 0.0000000 
RBKS	 0.0000000 
CPT1A	 0.0000000 
GSTO1	 0.0000000 
ANKRD65	 0.0000000 
EOGT	 0.0000000 
GINM1	 0.0000000 
THEG	 0.0000000 
PARP9	 0.0000000 
A1BG	 0.0000000 
PCDHA7	 0.0000000 
CCDC175	 0.0000000 
KDELC1	 0.0000000 
ZNF852	 0.0000000 
BUB1	 0.0000000 
SAMM50	 0.0000000 
PAOX	 0.0000000 
FAM217A	 0.0000000 
B3GNT8	 0.0000000 
DPPA2	 0.0000000 
DDX54	 0.0000000 
CHRNE	 0.0000000 
OR11H4	 0.0000000 
PLEKHH1	 0.0000000 
KLF17	 0.0000000 
KRT25	 0.0000000 
ADIPOQ	 0.0000000 
GNPTG	 0.0000000 
TLR4	 0.0000000 
FBXO16	 0.0000000 
PINX1	 0.0000000 
SCCPDH	 0.0000000 
FN3KRP	 0.0000000 
NAGK	 0.0000000 
CEP85L	 0.0000000 
TMEM80	 0.0000000 
SLC10A6	 0.0000000 
CEP76	 0.0000000 
MRPL38	 0.0000000 
AFMID	 0.0000000 
P2RX6	 0.0000000 
GHDC	 0.0000000 
MLF1	 0.0000000 
UGT2B4	 0.0000000 
GPR149	 0.0000000 
CYB5R1	 0.0000000 
SAAL1	 0.0000000 
GALNTL6	 0.0000000 
CD200R1	 0.0000000 
BCKDHB	 0.0000000 
METTL20	 0.0000000 
SGSM2	 0.0000000 
NUTM2F	 0.0000000 
KRTAP29-1	 0.0000000 
MFHAS1	 0.0000000 
MCMDC2	 0.0000000 
LRIT2	 0.0000000 
FBXL6	 0.0000000 
KARS	 0.0000000 
GTPBP3	 0.0000000 
WNT10A	 0.0000000 
POTEI	 0.0000000 
C9orf114	 0.0000000 
NID2	 0.0000000 
EML6	 0.0000000 
RGS12	 0.0000000 
GPR180	 0.0000000 
ATAD3A	 0.0000000 
FBXW9	 0.0000000 
MPL	 0.0000000 
AARSD1	 0.0000000 
XKR9	 0.0000000 
IQCC	 0.0000000 
SCAND3	 0.0000000 
COG4	 0.0000000 
KRT38	 0.0000000 
PDHA2	 0.0000000 
FBXL8	 0.0000000 
P4HTM	 0.0000000 
C19orf44	 0.0000000 
ZCCHC7	 0.0000000 
AC073343.1	 0.0000000 
PAFAH2	 0.0000000 
BCL2L12	 0.0000000 
MEIS3	 0.0000000 
DENND6B	 0.0000000 
RFNG	 0.0000000 
DHX29	 0.0000000 
ANPEP	 0.0000000 
IL32	 0.0000000 
TRIM10	 0.0000000 
INSL6	 0.0000000 
UBA6	 0.0000000 
LYRM1	 0.0000000 
MAPKAPK3	 0.0000000 
LTBP1	 0.0000000 
TUBGCP4	 0.0000000 
ACAA1	 0.0000000 
OR5M3	 0.0000000 
POLH	 0.0000000 
ATR	 0.0000000 
SLFN14	 0.0000000 
CRYBA4	 0.0000000 
MS4A12	 0.0000000 
EFCAB3	 0.0000000 
TLR10	 0.0000000 
AUNIP	 0.0000000 
FAM105A	 0.0000000 
WDR74	 0.0000000 
ZNF283	 0.0000000 
CYP2F1	 0.0000000 
ARHGAP22	 0.0000000 
MICU3	 0.0000000 
COQ4	 0.0000000 
CHMP4A	 0.0000000 
TRIM21	 0.0000000 
ECM2	 0.0000000 
C3AR1	 0.0000000 
GPR84	 0.0000000 
RGP1	 0.0000000 
TREM2	 0.0000000 
DFNA5	 0.0000000 
MND1	 0.0000000 
SPATC1	 0.0000000 
CLCA1	 0.0000000 
RNASEH2B	 0.0000000 
TOR1AIP2	 0.0000000 
RNF181	 0.0000000 
CCDC28B	 0.0000000 
EPHX1	 0.0000000 
TMPRSS11BNL	 0.0000000 
NLRP4	 0.0000000 
TRIM16	 0.0000000 
DYNC2LI1	 0.0000000 
GIPC2	 0.0000000 
IDO2	 0.0000000 
TEX26	 0.0000000 
CALCR	 0.0000000 
ERAL1	 0.0000000 
RTCA	 0.0000000 
MYRFL	 0.0000000 
MED17	 0.0000000 
PRSS58	 0.0000000 
RRP1B	 0.0000000 
TMEM175	 0.0000000 
ARID3C	 0.0000000 
MRPS35	 0.0000000 
ACKR4	 0.0000000 
COG8	 0.0000000 
FRRS1	 0.0000000 
NARS	 0.0000000 
OR56A3	 0.0000000 
DOCK5	 0.0000000 
ACSL5	 0.0000000 
EXOC2	 0.0000000 
CNTNAP2	 0.0000000 
ESPN	 0.0000000 
OS9	 0.0000000 
TMTC4	 0.0000000 
BLOC1S5	 0.0000000 
WDR73	 0.0000000 
SUGCT	 0.0000000 
DTWD2	 0.0000000 
GPR39	 0.0000000 
NOXA1	 0.0000000 
SERPINB8	 0.0000000 
WDR76	 0.0000000 
ERO1LB	 0.0000000 
PCSK1	 0.0000000 
AVEN	 0.0000000 
LRRC15	 0.0000000 
CXCL6	 0.0000000 
IQCA1	 0.0000000 
RARRES1	 0.0000000 
KIR2DL3	 0.0000000 
ARL13B	 0.0000000 
LAMP5	 0.0000000 
ETV2	 0.0000000 
ARHGAP28	 0.0000000 
CYB5R4	 0.0000000 
ZNF467	 0.0000000 
GSTO2	 0.0000000 
SLC22A8	 0.0000000 
IL3	 0.0000000 
TRIM69	 0.0000000 
NUP107	 0.0000000 
ROGDI	 0.0000000 
COMMD2	 0.0000000 
ZC2HC1B	 0.0000000 
SLC22A15	 0.0000000 
FAM187B	 0.0000000 
LRRC48	 0.0000000 
RCBTB2	 0.0000000 
TGDS	 0.0000000 
ARMC2	 0.0000000 
CD276	 0.0000000 
CHST6	 0.0000000 
FCRLA	 0.0000000 
SPIRE2	 0.0000000 
HOXC12	 0.0000000 
SMPDL3B	 0.0000000 
ATP6V1B1	 0.0000000 
RSPH9	 0.0000000 
PTGES2	 0.0000000 
CIB3	 0.0000000 
C11orf82	 0.0000000 
CCDC155	 0.0000000 
SCLY	 0.0000000 
HYLS1	 0.0000000 
IDI2	 0.0000000 
SSX2IP	 0.0000000 
MON1A	 0.0000000 
ZNF568	 0.0000000 
TCTE3	 0.0000000 
RDH12	 0.0000000 
TMPRSS5	 0.0000000 
DIRC2	 0.0000000 
PPP4R4	 0.0000000 
PPM1J	 0.0000000 
ATP2A3	 0.0000000 
TRABD2A	 0.0000000 
C16orf62	 0.0000000 
RASEF	 0.0000000 
EIF2D	 0.0000000 
ATPAF2	 0.0000000 
ST7L	 0.0000000 
RNF135	 0.0000000 
ARRDC2	 0.0000000 
AIM2	 0.0000000 
CPT1C	 0.0000000 
PLEKHA8	 0.0000000 
LYG2	 0.0000000 
NLRP11	 0.0000000 
DDI1	 0.0000000 
WDR6	 0.0000000 
PFKFB4	 0.0000000 
PAPL	 0.0000000 
MKKS	 0.0000000 
ZUFSP	 0.0000000 
ARHGAP11A	 0.0000000 
C4orf22	 0.0000000 
C8orf33	 0.0000000 
C2orf62	 0.0000000 
POLG	 0.0000000 
KANK4	 0.0000000 
RRH	 0.0000000 
KHK	 0.0000000 
C17orf78	 0.0000000 
AMZ2	 0.0000000 
MRPL44	 0.0000000 
NPSR1	 0.0000000 
TMEM132A	 0.0000000 
CRYZL1	 0.0000000 
FAM200B	 0.0000000 
PKDREJ	 0.0000000 
C11orf80	 0.0000000 
CHST4	 0.0000000 
SPATA20	 0.0000000 
ZNF33A	 0.0000000 
ZNF793	 0.0000000 
NECAP2	 0.0000000 
C10orf71	 0.0000000 
PTGES3L-AARSD1	 0.0000000 
DCLRE1A	 0.0000000 
PPID	 0.0000000 
TSFM	 0.0000000 
SLC26A7	 0.0000000 
LINC01118	 0.0000000 
MIOS	 0.0000000 
CENPO	 0.0000000 
NARFL	 0.0000000 
RNF215	 0.0000000 
USP16	 0.0000000 
C11orf1	 0.0000000 
ULBP2	 0.0000000 
KRTAP10-6	 0.0000000 
CRISPLD1	 0.0000000 
ZC2HC1C	 0.0000000 
FAM173B	 0.0000000 
IQCD	 0.0000000 
ITGBL1	 0.0000000 
DGKQ	 0.0000000 
PPIL6	 0.0000000 
RCVRN	 0.0000000 
KIAA1456	 0.0000000 
PPIL4	 0.0000000 
CCDC97	 0.0000000 
FANK1	 0.0000000 
SLC15A5	 0.0000000 
ABHD3	 0.0000000 
METTL2B	 0.0000000 
SLMO1	 0.0000000 
CRY1	 0.0000000 
FTL	 0.0000000 
ZNF506	 0.0000000 
ANAPC5	 0.0000000 
DHX32	 0.0000000 
CLYBL	 0.0000000 
OGFOD3	 0.0000000 
SLU7	 0.0000000 
METTL13	 0.0000000 
IL12RB2	 0.0000000 
MSTO1	 0.0000000 
ORC3	 0.0000000 
TRAF3IP2	 0.0000000 
ZNF334	 0.0000000 
USP4	 0.0000000 
WDR70	 0.0000000 
FAM71E2	 0.0000000 
SLC17A4	 0.0000000 
SDR42E1	 0.0000000 
WDR31	 0.0000000 
THUMPD2	 0.0000000 
NEIL3	 0.0000000 
TDRP	 0.0000000 
ASS1	 0.0000000 
PTPN18	 0.0000000 
VSIG4	 0.0000000 
CCDC183	 0.0000000 
JMJD4	 0.0000000 
NYNRIN	 0.0000000 
GDAP2	 0.0000000 
SPAG1	 0.0000000 
VIMP	 0.0000000 
GALNT6	 0.0000000 
CCDC88B	 0.0000000 
SPATA32	 0.0000000 
EBNA1BP2	 0.0000000 
GPBAR1	 0.0000000 
PLEKHG2	 0.0000000 
COMP	 0.0000000 
PUS7	 0.0000000 
AP4B1	 0.0000000 
ATL3	 0.0000000 
N4BP2L2	 0.0000000 
AP5M1	 0.0000000 
TMTC1	 0.0000000 
CSRP2BP	 0.0000000 
WIF1	 0.0000000 
MMP21	 0.0000000 
EXT2	 0.0000000 
VEGFB	 0.0000000 
UGT1A3	 0.0000000 
UGT1A8	 0.0000000 
STX10	 0.0000000 
CA9	 0.0000000 
ZNF37A	 0.0000000 
HAUS3	 0.0000000 
TFR2	 0.0000000 
PTPLA	 0.0000000 
OLFML2A	 0.0000000 
PRB4	 0.0000000 
ABCF1	 0.0000000 
TMCO6	 0.0000000 
TOR1AIP1	 0.0000000 
LPL	 0.0000000 
ASMTL	 0.0000000 
R3HCC1L	 0.0000000 
MRPS9	 0.0000000 
MLANA	 0.0000000 
CECR5	 0.0000000 
TMPRSS11F	 0.0000000 
GPAM	 0.0000000 
TAF1A	 0.0000000 
BAIAP2L2	 0.0000000 
HBB	 0.0000000 
MPPE1	 0.0000000 
LRRN4	 0.0000000 
STPG1	 0.0000000 
PTGIS	 0.0000000 
GRIK1	 0.0000000 
KLHDC7B	 0.0000000 
TC2N	 0.0000000 
NQO1	 0.0000000 
SPATA4	 0.0000000 
CNDP1	 0.0000000 
TTC14	 0.0000000 
KIAA1257	 0.0000000 
MOAP1	 0.0000000 
LRIG3	 0.0000000 
WDR86	 0.0000000 
CCDC83	 0.0000000 
PDZK1	 0.0000000 
CDC6	 0.0000000 
FADS6	 0.0000000 
PDIA5	 0.0000000 
ZXDC	 0.0000000 
ZHX1-C8ORF76	 0.0000000 
TRIM52	 0.0000000 
LCN2	 0.0000000 
TREML2	 0.0000000 
ARHGEF38	 0.0000000 
ACTR5	 0.0000000 
NOB1	 0.0000000 
ANKRD22	 0.0000000 
DAP3	 0.0000000 
SYNGR4	 0.0000000 
BSCL2	 0.0000000 
IFRD2	 0.0000000 
CTRL	 0.0000000 
CPS1	 0.0000000 
B3GNT6	 0.0000000 
RMND1	 0.0000000 
FILIP1L	 0.0000000 
CEACAM3	 0.0000000 
POSTN	 0.0000000 
HSF4	 0.0000000 
RAD51D	 0.0000000 
ZFYVE27	 0.0000000 
OR56B1	 0.0000000 
LRRC14B	 0.0000000 
AMBN	 0.0000000 
MMP7	 0.0000000 
EPRS	 0.0000000 
HEMGN	 0.0000000 
GPR37L1	 0.0000000 
KLHDC9	 0.0000000 
MRPS10	 0.0000000 
FAM189A2	 0.0000000 
ENDOV	 0.0000000 
DEPDC4	 0.0000000 
ZNF418	 0.0000000 
ASGR2	 0.0000000 
SEPN1	 0.0000000 
SARS2	 0.0000000 
DYX1C1	 0.0000000 
OGDHL	 0.0000000 
PODN	 0.0000000 
UCP3	 0.0000000 
MUC2	 0.0000000 
TMCO1	 0.0000000 
MFSD9	 0.0000000 
KIF22	 0.0000000 
DHDH	 0.0000000 
DNAH12	 0.0000000 
SLC7A9	 0.0000000 
IFNK	 0.0000000 
KRT3	 0.0000000 
DCAF13	 0.0000000 
F13B	 0.0000000 
RTEL1	 0.0000000 
RESP18	 0.0000000 
SLC4A1AP	 0.0000000 
SIRT5	 0.0000000 
SERPINA11	 0.0000000 
CCDC125	 0.0000000 
ANXA7	 0.0000000 
ASL	 0.0000000 
ANKEF1	 0.0000000 
DDO	 0.0000000 
ELOVL2	 0.0000000 
FEM1A	 0.0000000 
TYRO3	 0.0000000 
FAM166B	 0.0000000 
IL33	 0.0000000 
GBP5	 0.0000000 
COASY	 0.0000000 
ECT2	 0.0000000 
MKNK1	 0.0000000 
GLB1	 0.0000000 
FCRL4	 0.0000000 
SELE	 0.0000000 
ZNF831	 0.0000000 
P4HA3	 0.0000000 
PYHIN1	 0.0000000 
SLC22A3	 0.0000000 
TREML4	 0.0000000 
CCDC60	 0.0000000 
INTU	 0.0000000 
PRDX1	 0.0000000 
LRRC56	 0.0000000 
MFNG	 0.0000000 
NEK10	 0.0000000 
PDZD7	 0.0000000 
DEPDC1	 0.0000000 
ALDH6A1	 0.0000000 
HR	 0.0000000 
ANKRD16	 0.0000000 
KRT28	 0.0000000 
TSGA13	 0.0000000 
NT5C1B-RDH14	 0.0000000 
SOAT1	 0.0000000 
COMMD8	 0.0000000 
SLC25A31	 0.0000000 
PIGT	 0.0000000 
SGK494	 0.0000000 
VIPAS39	 0.0000000 
TUBA3D	 0.0000000 
FAM114A2	 0.0000000 
ADCYAP1R1	 0.0000000 
ASTE1	 0.0000000 
UGT3A2	 0.0000000 
ST8SIA6	 0.0000000 
KRT40	 0.0000000 
FBXW12	 0.0000000 
GYG2	 0.0000000 
OSCP1	 0.0000000 
BUB1B	 0.0000000 
CALR3	 0.0000000 
SLC2A9	 0.0000000 
SIRT4	 0.0000000 
SLC17A5	 0.0000000 
HENMT1	 0.0000000 
CYB5R2	 0.0000000 
CEACAM19	 0.0000000 
POM121C	 0.0000000 
KRT84	 0.0000000 
GFRAL	 0.0000000 
ASB13	 0.0000000 
TMEM214	 0.0000000 
GUCY2D	 0.0000000 
CHRNA2	 0.0000000 
TFB1M	 0.0000000 
SBF2	 0.0000000 
ARSG	 0.0000000 
RNF144B	 0.0000000 
POLR1C	 0.0000000 
OR2T1	 0.0000000 
YIF1A	 0.0000000 
SLC36A2	 0.0000000 
KHDC1	 0.0000000 
JSRP1	 0.0000000 
FLNB	 0.0000000 
ARNTL2	 0.0000000 
HAO2	 0.0000000 
A1CF	 0.0000000 
RMDN1	 0.0000000 
SLC25A10	 0.0000000 
FASTKD3	 0.0000000 
TMC6	 0.0000000 
CAPN1	 0.0000000 
ANKRD32	 0.0000000 
PCDHB11	 0.0000000 
KIRREL2	 0.0000000 
TCL1A	 0.0000000 
DUS1L	 0.0000000 
DCDC2	 0.0000000 
NTHL1	 0.0000000 
SPARCL1	 0.0000000 
NUTM2G	 0.0000000 
APOA5	 0.0000000 
SLC6A7	 0.0000000 
RNMTL1	 0.0000000 
KRT6B	 0.0000000 
KRT4	 0.0000000 
HPR	 0.0000000 
ZNF263	 0.0000000 
LRMP	 0.0000000 
TMEM206	 0.0000000 
GPR56	 0.0000000 
CMTR2	 0.0000000 
GPR18	 0.0000000 
PIR	 0.0000000 
HLA-DPB1	 0.0000000 
GJA10	 0.0000000 
DPEP3	 0.0000000 
EHHADH	 0.0000000 
UGGT1	 0.0000000 
IGLL5	 0.0000000 
GOT1L1	 0.0000000 
SLC24A5	 0.0000000 
APBB3	 0.0000000 
C19orf55	 0.0000000 
ERI2	 0.0000000 
PRR25	 0.0000000 
GK2	 0.0000000 
DAPK2	 0.0000000 
MRPS15	 0.0000000 
NIPSNAP3B	 0.0000000 
FRA10AC1	 0.0000000 
ERMAP	 0.0000000 
TTI1	 0.0000000 
KLRC2	 0.0000000 
QTRTD1	 0.0000000 
FHL5	 0.0000000 
ZDHHC1	 0.0000000 
OPTC	 0.0000000 
CHRNA10	 0.0000000 
CACNA1H	 0.0000000 
FAM92B	 0.0000000 
TECTB	 0.0000000 
TBATA	 0.0000000 
PRAMEF2	 0.0000000 
OR4S2	 0.0000000 
Sep-10	 0.0000000 
PGBD1	 0.0000000 
SFR1	 0.0000000 
ANXA11	 0.0000000 
PGA5	 0.0000000 
MAP7D3	 0.0000000 
TOM1L1	 0.0000000 
CPT2	 0.0000000 
FAM124A	 0.0000000 
OLAH	 0.0000000 
TRAPPC11	 0.0000000 
TMC7	 0.0000000 
NT5C1B	 0.0000000 
LRRK1	 0.0000000 
LRRC66	 0.0000000 
FCAMR	 0.0000000 
PQLC3	 0.0000000 
DEPDC1B	 0.0000000 
FDXACB1	 0.0000000 
MLPH	 0.0000000 
TMEM8A	 0.0000000 
MYO1G	 0.0000000 
C12orf10	 0.0000000 
CRYGA	 0.0000000 
CCR5	 0.0000000 
PLCXD1	 0.0000000 
RIN3	 0.0000000 
MRPL4	 0.0000000 
ANXA13	 0.0000000 
ADAP2	 0.0000000 
HTR3E	 0.0000000 
ZNF782	 0.0000000 
CP	 0.0000000 
NOM1	 0.0000000 
CEACAM5	 0.0000000 
TMPRSS6	 0.0000000 
ANGPTL5	 0.0000000 
SQRDL	 0.0000000 
ZSCAN23	 0.0000000 
ZNF354C	 0.0000000 
AC068533.7	 0.0000000 
GBP2	 0.0000000 
PET112	 0.0000000 
SSUH2	 0.0000000 
APTX	 0.0000000 
GPC5	 0.0000000 
PNLIPRP2	 0.0000000 
ARHGAP24	 0.0000000 
ARSK	 0.0000000 
PVR	 0.0000000 
CYB5D1	 0.0000000 
SMPD1	 0.0000000 
TRMT10A	 0.0000000 
CYP2R1	 0.0000000 
LDHAL6A	 0.0000000 
MTIF2	 0.0000000 
