EnsemblGene	HGNC	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000124198	ARFGEF2	307.9036599	-0.253997413	0.445458412	-0.573152204	0.566541643	0.99982942
ENSG00000137393	RNF144B	32.78736645	-0.254114163	0.516709563	-0.500566805	0.616676029	0.99982942
ENSG00000197134	ZNF257	69.89536805	-0.254654244	0.52634519	-0.481060336	0.630473617	0.99982942
ENSG00000136051	KIAA1033	687.5402527	-0.254828165	0.282329461	-0.905584039	0.36515606	0.99982942
ENSG00000227124	ZNF717	72.56583444	-0.254908745	0.499690922	-0.715122128	0.474533582	0.99982942
ENSG00000139675	HNRNPA1L2	108.0666128	-0.254970941	0.484660519	-0.526368893	0.598631925	0.99982942
ENSG00000165516	KLHDC2	1215.553913	-0.255014514	0.27184396	-0.938649214	0.347910876	0.99982942
ENSG00000100445	SDR39U1	511.9361664	-0.255029999	0.352137011	-0.7254381	0.468183307	0.99982942
ENSG00000162924	REL	2054.722443	-0.255408717	0.390706431	-0.654693684	0.512664992	0.99982942
ENSG00000033030	ZCCHC8	373.7713752	-0.255462023	0.468002267	-0.542353691	0.587574875	0.99982942
ENSG00000127920	GNG11	25.36184046	-0.255497489	0.401679148	-0.61239976	0.540273301	0.99982942
ENSG00000196235	SUPT5H	1312.709461	-0.255523644	0.370257446	-0.689713909	0.490374117	0.99982942
ENSG00000102445	KIAA0226L	34.18120625	-0.255537692	0.419613835	-0.736914278	0.461174481	0.99982942
ENSG00000154781	CCDC174	436.731766	-0.25558357	0.358536036	-0.714807622	0.474727925	0.99982942
ENSG00000125375	ATP5S	142.6984857	-0.255826012	0.463450079	-0.558351564	0.576604341	0.99982942
ENSG00000187713	TMEM203	374.2838427	-0.256045492	0.334844314	-0.765936909	0.443713843	0.99982942
ENSG00000160746	ANO10	99.73629051	-0.256189726	0.5381403	-0.525264288	0.59939948	0.99982942
ENSG00000064547	LPAR2	550.0608539	-0.256213023	0.526753333	-0.507386732	0.611883494	0.99982942
ENSG00000261780	CTD-2354A18.1	28.81697276	-0.256330965	0.535332081	-0.440977331	0.659229408	0.99982942
ENSG00000182307	C8orf33	391.126461	-0.256342511	0.388930131	-0.659845959	0.509352687	0.99982942
ENSG00000161217	PCYT1A	336.9935205	-0.256483107	0.447515183	-0.573588678	0.566246175	0.99982942
ENSG00000119778	ATAD2B	508.5253897	-0.256504766	0.284000301	-0.904815151	0.365563324	0.99982942
ENSG00000148690	FRA10AC1	130.2547107	-0.256552959	0.43976713	-0.586070545	0.557828109	0.99982942
ENSG00000173480	ZNF417	78.07932098	-0.256606714	0.493135482	-0.450107296	0.652633076	0.99982942
ENSG00000158156	XKR8	127.2040521	-0.256629785	0.506410551	-0.513893606	0.607326378	0.99982942
ENSG00000153898	MCOLN2	657.433109	-0.256691952	0.407443916	-0.627629135	0.530246918	0.99982942
ENSG00000143815	LBR	1643.383227	-0.256769981	0.312047088	-0.823679629	0.410121617	0.99982942
ENSG00000174151	CYB561D1	191.2801504	-0.256782331	0.527863138	-0.482359096	0.629550873	0.99982942
ENSG00000122367	LDB3	30.39475204	-0.256950366	0.426118508	-1.060020892	0.289135095	0.99982942
ENSG00000183161	FANCF	121.4179619	-0.257067521	0.505207484	-0.49811475	0.618403165	0.99982942
ENSG00000065029	ZNF76	679.3893128	-0.257078548	0.380952311	-0.674995357	0.499678715	0.99982942
ENSG00000279777	AC004813.1	50.01630911	-0.257934008	0.536646651	-0.478298114	0.632438038	0.99982942
ENSG00000100077	ADRBK2	106.3708701	-0.257952136	0.538321629	-0.499493626	0.617431676	0.99982942
ENSG00000233016	SNHG7	131.2647183	-0.258113063	0.464348156	-0.564180598	0.572631231	0.99982942
ENSG00000261338	RP11-378A13.1	35.73467414	-0.258169714	0.529119803	-0.510109258	0.609974919	0.99982942
ENSG00000196843	ARID5A	4196.890086	-0.258195837	0.309854265	-0.832631123	0.405052801	0.99982942
ENSG00000159685	CHCHD6	42.41837985	-0.25863125	0.531955527	-0.465403893	0.641642247	0.99982942
ENSG00000166275	BORCS7	477.8656584	-0.25875023	0.308034034	-0.839725724	0.401062187	0.99982942
ENSG00000280670	CCDC163P	65.17793378	-0.258860766	0.509448307	-0.507244155	0.611983517	0.99982942
ENSG00000108599	AKAP10	487.2771017	-0.258884874	0.427454596	-0.611400597	0.540934407	0.99982942
ENSG00000100201	DDX17	537.1110828	-0.258943758	0.364526416	-0.710508712	0.47738873	0.99982942
ENSG00000141551	CSNK1D	2727.838817	-0.259043186	0.368820765	-0.702819562	0.482168205	0.99982942
ENSG00000196646	ZNF136	490.9929449	-0.259047456	0.519085108	-0.501753855	0.615840676	0.99982942
ENSG00000139547	RDH16	63.59511536	-0.259367946	0.539265303	-0.463906503	0.642714733	0.99982942
ENSG00000005238	FAM214B	112.9976487	-0.259380225	0.539401993	-0.498337785	0.61824598	0.99982942
ENSG00000139173	TMEM117	40.76582565	-0.259509428	0.508911522	-0.442481409	0.658140881	0.99982942
ENSG00000170161	RP11-262H14.4	62.38700208	-0.25983723	0.537924761	-0.515758817	0.60602287	0.99982942
ENSG00000196873	CBWD3	338.6997355	-0.260000849	0.374611411	-0.69533776	0.486843656	0.99982942
ENSG00000172460	PRSS30P	44.1530595	-0.260166493	0.455905791	-0.752703794	0.451627929	0.99982942
ENSG00000167107	ACSF2	48.93265669	-0.260347841	0.521443406	-0.715619725	0.47422619	0.99982942
ENSG00000164265	SCGB3A2	127.8610632	-0.260378956	0.422381107	-0.382976169	0.701737434	0.99982942
ENSG00000279602	CTD-3014M21.1	396.4746846	-0.260385986	0.417026568	-0.62941922	0.529074638	0.99982942
ENSG00000132623	ANKEF1	73.79809724	-0.26080516	0.47228737	-0.673501898	0.500628042	0.99982942
ENSG00000154529	CNTNAP3B	39.81308125	-0.260882673	0.500266841	-0.470791354	0.637789739	0.99982942
ENSG00000092529	CAPN3	39.41659297	-0.260947282	0.514966221	-0.651180139	0.51493021	0.99982942
ENSG00000112081	SRSF3	6752.554379	-0.26100714	0.387870465	-0.672251256	0.501423756	0.99982942
ENSG00000173230	GOLGB1	1589.998422	-0.261030004	0.325561278	-0.802622328	0.422193059	0.99982942
ENSG00000103496	STX4	294.7427563	-0.261148348	0.446641677	-0.589483836	0.555536752	0.99982942
ENSG00000244405	ETV5	21.61642844	-0.261218121	0.516541552	-0.392157146	0.694942106	0.99982942
ENSG00000061656	SPAG4	43.81727925	-0.261266373	0.538598786	-0.410456149	0.681471365	0.99982942
ENSG00000261116	RP3-523K23.2	24.14095338	-0.261291959	0.381885976	-0.898620749	0.368854703	0.99982942
ENSG00000025800	KPNA6	601.7598242	-0.261402014	0.378129902	-0.692724907	0.488482205	0.99982942
ENSG00000185070	FLRT2	150.6393017	-0.261415376	0.533746237	-0.487415862	0.625963655	0.99982942
ENSG00000162813	BPNT1	184.3001485	-0.261487003	0.432022333	-0.606752679	0.544015057	0.99982942
ENSG00000060749	QSER1	42.94593754	-0.261490339	0.539211688	-0.549387923	0.58273926	0.99982942
ENSG00000104154	SLC30A4	95.50024458	-0.261508636	0.537488113	-0.503733267	0.614448828	0.99982942
ENSG00000100221	JOSD1	686.9988502	-0.261589151	0.425890993	-0.612247799	0.540373821	0.99982942
ENSG00000125247	TMTC4	72.96360252	-0.26168553	0.522245807	-0.503801481	0.614400887	0.99982942
ENSG00000157110	RBPMS	34.80999395	-0.261904009	0.510777657	-0.465292059	0.641722321	0.99982942
ENSG00000251209	LINC00923	99.47573421	-0.261919345	0.499977672	-0.517432043	0.604854596	0.99982942
ENSG00000047346	FAM214A	492.1152082	-0.262088245	0.379372571	-0.691546358	0.489222259	0.99982942
ENSG00000163738	MTHFD2L	70.64669161	-0.262176552	0.536791996	-0.534009966	0.593334639	0.99982942
ENSG00000127080	IPPK	191.7586203	-0.262233473	0.532619203	-0.488610817	0.625117254	0.99982942
ENSG00000073849	ST6GAL1	564.6352575	-0.262370112	0.488170927	-0.543570916	0.586736778	0.99982942
ENSG00000153317	ASAP1	511.6345311	-0.262517774	0.511344381	-0.514115535	0.607171217	0.99982942
ENSG00000181381	DDX60L	641.9937922	-0.262582686	0.40577921	-0.653220379	0.513614214	0.99982942
ENSG00000092140	G2E3	290.2795657	-0.262669685	0.526983924	-0.494519851	0.620939091	0.99982942
ENSG00000103018	CYB5B	815.218882	-0.262761628	0.34622706	-0.758896336	0.447914571	0.99982942
ENSG00000135821	GLUL	4432.407889	-0.262801856	0.352421787	-0.747450303	0.454791791	0.99982942
ENSG00000087263	OGFOD1	624.0725628	-0.262855801	0.354435434	-0.742143624	0.458000321	0.99982942
ENSG00000197978	GOLGA6L9	55.29712266	-0.262862284	0.520653004	-0.538910433	0.589948658	0.99982942
ENSG00000149658	YTHDF1	637.5406288	-0.26291645	0.320618875	-0.820819133	0.411749298	0.99982942
ENSG00000213799	ZNF845	270.9605315	-0.262932787	0.491071775	-0.503708624	0.614466148	0.99982942
ENSG00000081665	ZNF506	470.9968894	-0.263144645	0.377624759	-0.696419812	0.486165959	0.99982942
ENSG00000145029	NICN1	216.8032085	-0.263159685	0.516649261	-0.50204569	0.615635382	0.99982942
ENSG00000106785	TRIM14	517.3409095	-0.263202975	0.355644834	-0.739011452	0.459900043	0.99982942
ENSG00000165115	KIF27	62.94310936	-0.263238325	0.530385344	-0.562773735	0.573588967	0.99982942
ENSG00000162236	STX5	419.4625646	-0.263247994	0.352585534	-0.745045878	0.456243986	0.99982942
ENSG00000110422	HIPK3	938.997438	-0.263293345	0.427463262	-0.619900272	0.535323446	0.99982942
ENSG00000267520	RP11-373L24.1	2355.417052	-0.26330418	0.454472687	-0.572969905	0.566665071	0.99982942
ENSG00000251546	IGKV1D-39	61.18769162	-0.263337021	0.309685936	-0.503698049	0.61447358	0.99982942
ENSG00000169598	DFFB	82.75993072	-0.263393593	0.519443759	-0.49263547	0.622270181	0.99982942
ENSG00000083817	ZNF416	98.53626783	-0.263450186	0.537083694	-0.475222306	0.63462853	0.99982942
ENSG00000105849	TWISTNB	525.7222413	-0.263615827	0.414618791	-0.635893383	0.524845916	0.99982942
ENSG00000089820	ARHGAP4	2060.872854	-0.26375171	0.282800955	-0.933226933	0.350702811	0.99982942
ENSG00000173681	CXorf23	211.0322899	-0.26381197	0.370452462	-0.71526668	0.474444273	0.99982942
ENSG00000134757	DSG3	75.24411433	-0.263949989	0.531674889	-0.538386206	0.590310448	0.99982942
ENSG00000154734	ADAMTS1	40.9214361	-0.264110434	0.463350239	-0.541579557	0.588108178	0.99982942
ENSG00000126777	KTN1	980.439632	-0.26436445	0.344295823	-0.768731203	0.442052897	0.99982942
ENSG00000161533	ACOX1	257.1811168	-0.264422977	0.488910454	-0.553401824	0.57998829	0.99982942
ENSG00000231365	RP11-418J17.1	46.09048011	-0.26448783	0.536864352	-0.487355226	0.626006618	0.99982942
ENSG00000184939	ZFP90	265.8896021	-0.264652968	0.408101881	-0.652163097	0.514295963	0.99982942
ENSG00000144711	IQSEC1	653.5616911	-0.26475112	0.390979113	-0.682329207	0.495030809	0.99982942
ENSG00000085382	HACE1	284.7677866	-0.264830525	0.391652922	-0.677501707	0.498087687	0.99982942
ENSG00000279159	RP3-394A18.1	309.8654336	-0.265010184	0.524850939	-0.497750166	0.618660145	0.99982942
ENSG00000166548	TK2	143.4763781	-0.265034002	0.453105597	-0.591331003	0.554298661	0.99982942
ENSG00000241489	AF011889.5	98.12002394	-0.265087743	0.50718722	-0.659864071	0.509341063	0.99982942
ENSG00000112701	SENP6	1120.621539	-0.265100462	0.294520319	-0.901009071	0.367583497	0.99982942
ENSG00000173599	PC	24.77839129	-0.265168874	0.434148035	-0.578876225	0.562672693	0.99982942
ENSG00000176406	RIMS2	72.90563514	-0.265205729	0.539345143	-0.478833528	0.632057063	0.99982942
ENSG00000205664	RP11-706O15.1	124.8999588	-0.265293087	0.518591085	-0.51553073	0.606182201	0.99982942
ENSG00000123983	ACSL3	782.8784223	-0.265324326	0.476940574	-0.563521122	0.573080082	0.99982942
ENSG00000148120	C9orf3	85.67911257	-0.265529855	0.53336132	-0.495897531	0.619966708	0.99982942
ENSG00000185246	PRPF39	464.0892025	-0.265530451	0.413952911	-0.643445466	0.51993509	0.99982942
ENSG00000149273	RPS3	5749.606039	-0.265534603	0.314141625	-0.845067116	0.398073367	0.99982942
ENSG00000168924	LETM1	253.7193268	-0.265563247	0.498656024	-0.537405353	0.590987647	0.99982942
ENSG00000273173	SNURF	52.629635	-0.26558145	0.53205256	-0.489364401	0.624583734	0.99982942
ENSG00000232593	KANTR	39.04036142	-0.26558487	0.539285108	-0.531397474	0.595143372	0.99982942
ENSG00000197124	ZNF682	69.69754265	-0.265650899	0.539280596	-0.546047473	0.585033305	0.99982942
ENSG00000173041	ZNF680	115.9383486	-0.265876449	0.537834265	-0.505698432	0.613068369	0.99982942
ENSG00000122692	SMU1	1071.331883	-0.265919587	0.310133234	-0.857550956	0.391140466	0.99982942
ENSG00000068796	KIF2A	785.8570391	-0.266323665	0.334848281	-0.795809355	0.426142853	0.99982942
ENSG00000139687	RB1	514.4865576	-0.266366212	0.428374633	-0.623815662	0.532748653	0.99982942
ENSG00000188820	FAM26F	20.8880026	-0.266402362	0.487089818	-0.838053803	0.402000487	0.99982942
ENSG00000089123	TASP1	215.5319482	-0.266466663	0.418944	-0.638939863	0.522862054	0.99982942
ENSG00000172318	B3GALT1	82.31598655	-0.266940893	0.531623802	-0.494985906	0.620610069	0.99982942
ENSG00000255330	RP3-403A15.5	38.22257015	-0.267034916	0.496721654	-0.59600912	0.551169134	0.99982942
ENSG00000186364	NUDT17	31.72417325	-0.267252377	0.45109471	-0.607440406	0.54355868	0.99982942
ENSG00000140262	TCF12	681.0517514	-0.267368343	0.357077048	-0.748986336	0.453865441	0.99982942
ENSG00000158220	ESYT3	41.03955147	-0.267529968	0.512460432	-0.46556189	0.641529127	0.99982942
ENSG00000034533	ASTE1	420.3615273	-0.267580712	0.367579739	-0.727926309	0.466658697	0.99982942
ENSG00000122417	ODF2L	1237.859684	-0.26774363	0.401048806	-0.667795917	0.504263873	0.99982942
ENSG00000225813	AC009299.4	23.06826905	-0.267974163	0.520532726	-0.501977621	0.615683263	0.99982942
ENSG00000133639	BTG1	23690.98415	-0.268140744	0.295807151	-0.906376496	0.364736609	0.99982942
ENSG00000254087	LYN	310.267751	-0.268148141	0.497881525	-0.6030538	0.5464729	0.99982942
ENSG00000145388	METTL14	383.7699117	-0.268214824	0.346715331	-0.774154896	0.438839197	0.99982942
ENSG00000168672	FAM84B	117.7140969	-0.268279846	0.508858569	-0.534473802	0.59301377	0.99982942
ENSG00000074370	ATP2A3	2171.897566	-0.268474096	0.316014688	-0.849820259	0.395425024	0.99982942
ENSG00000186230	ZNF749	62.90126994	-0.268549905	0.536672748	-0.536624727	0.59152686	0.99982942
ENSG00000237522	NONOP2	48.35730412	-0.268919511	0.53657737	-0.501735986	0.615853248	0.99982942
ENSG00000159256	MORC3	656.2871087	-0.268933865	0.371859707	-0.724789109	0.468581418	0.99982942
ENSG00000226380	AC058791.1	135.3388655	-0.268946367	0.490355659	-0.55320644	0.580122058	0.99982942
ENSG00000150459	SAP18	1925.283849	-0.268983376	0.192652341	-1.39639394	0.162595899	0.99982942
ENSG00000109332	UBE2D3	7769.769031	-0.269018283	0.173478871	-1.550665286	0.120981918	0.99982942
ENSG00000163162	RNF149	3629.462472	-0.269056396	0.26591663	-1.012286898	0.311400897	0.99982942
ENSG00000184319	RPL23AP82	176.7613147	-0.269127128	0.418161677	-0.642070156	0.520827633	0.99982942
ENSG00000143578	CREB3L4	34.0881374	-0.26917765	0.460768688	-0.462416993	0.643782316	0.99982942
ENSG00000279917	RP11-360N9.2	35.06107365	-0.269363454	0.503571089	-0.668928309	0.503541211	0.99982942
ENSG00000101104	PABPC1L	59.88603758	-0.269445395	0.539248471	-0.475157705	0.634674571	0.99982942
ENSG00000149527	PLCH2	236.1214323	-0.269747735	0.45405987	-0.597793319	0.549977849	0.99982942
ENSG00000242852	ZNF709	33.57180284	-0.269764544	0.481332354	-0.88218253	0.377678108	0.99982942
ENSG00000196116	TDRD7	209.961683	-0.269816181	0.53861924	-0.505040422	0.613530445	0.99982942
ENSG00000139160	METTL20	35.58072739	-0.269838658	0.516629513	-0.476922957	0.633416984	0.99982942
ENSG00000141627	DYM	642.7517695	-0.269884333	0.376617499	-0.717153751	0.473279233	0.99982942
ENSG00000196544	BORCS6	298.5842352	-0.270025788	0.409242136	-0.661059842	0.508573937	0.99982942
ENSG00000184575	XPOT	898.680955	-0.270050229	0.327155959	-0.826051049	0.408775134	0.99982942
ENSG00000096070	BRPF3	137.2806269	-0.27022376	0.519585938	-0.484091323	0.628321059	0.99982942
ENSG00000175895	PLEKHF2	482.7605686	-0.270257775	0.360886422	-0.74811477	0.454390934	0.99982942
ENSG00000183087	GAS6	39.41404127	-0.270302116	0.412043821	-2.785825759	0.005339156	0.342722982
ENSG00000100316	RPL3	9252.535554	-0.27034331	0.25563412	-1.057539721	0.290265337	0.99982942
ENSG00000262621	LA16c-306E5.2	61.10110253	-0.270345776	0.511975274	-0.471455335	0.637315608	0.99982942
ENSG00000236104	ZBTB22	52.15609742	-0.270349636	0.530769377	-0.547132623	0.584287621	0.99982942
ENSG00000197162	ZNF785	52.53956603	-0.270389007	0.517375129	-0.525501548	0.599234578	0.99982942
ENSG00000115053	NCL	5007.9285	-0.270412628	0.269835644	-1.002509842	0.316097416	0.99982942
ENSG00000128609	NDUFA5	941.339002	-0.270444432	0.299663501	-0.902563216	0.366757757	0.99982942
ENSG00000168374	ARF4	3091.029208	-0.270470905	0.307722456	-0.878809124	0.379504778	0.99982942
ENSG00000266053	NDUFV2-AS1	47.30859506	-0.270564465	0.530552048	-0.532417962	0.594436547	0.99982942
ENSG00000011295	TTC19	1276.496202	-0.270726139	0.311352068	-0.869469069	0.384590619	0.99982942
ENSG00000152556	PFKM	84.34304645	-0.270835722	0.536755796	-0.515428798	0.606253413	0.99982942
ENSG00000237484	AP000476.1	129.0960886	-0.270889346	0.506947454	-0.522939997	0.60101601	0.99982942
ENSG00000205791	LOH12CR2	41.34897514	-0.270970099	0.532018993	-0.577265965	0.563759802	0.99982942
ENSG00000168234	TTC39C	380.8520403	-0.271119905	0.432948946	-0.623303283	0.533085241	0.99982942
ENSG00000239305	RNF103	545.2156981	-0.271129925	0.369285423	-0.735247605	0.462188711	0.99982942
ENSG00000254258	RP11-398H6.1	182.3943764	-0.27113316	0.507456486	-0.536109225	0.591883065	0.99982942
ENSG00000106560	GIMAP2	229.3632071	-0.271208132	0.519042272	-0.503067877	0.614916551	0.99982942
ENSG00000279192	PWAR5	17.6376806	-0.271237424	0.479832385	-0.771947835	0.440145324	0.99982942
ENSG00000023041	ZDHHC6	980.018526	-0.271391308	0.332201319	-0.81690644	0.413981897	0.99982942
ENSG00000227471	AKR1B15	37.84842865	-0.271411818	0.538698781	-0.474203043	0.635355124	0.99982942
ENSG00000088205	DDX18	1301.55746	-0.271468673	0.332754217	-0.81651513	0.414205574	0.99982942
ENSG00000204186	ZDBF2	227.047169	-0.27153284	0.539134509	-0.488913234	0.624903126	0.99982942
ENSG00000139116	KIF21A	592.8538429	-0.271588843	0.38834389	-0.700745442	0.483461891	0.99982942
ENSG00000109066	TMEM104	160.922507	-0.271621397	0.538115111	-0.535955777	0.591989114	0.99982942
ENSG00000165359	DDX26B	416.0178845	-0.27187939	0.497737653	-0.549892357	0.582393207	0.99982942
ENSG00000169896	ITGAM	223.9817329	-0.271881981	0.418761117	-1.543946057	0.122601401	0.99982942
ENSG00000268030	AC005253.2	19.01214284	-0.271910297	0.522976005	-0.696233853	0.48628239	0.99982942
ENSG00000107317	PTGDS	22.25582194	-0.272177669	0.454379767	-0.624625725	0.532216732	0.99982942
ENSG00000159055	MIS18A	59.5816414	-0.272255985	0.539114153	-0.520331693	0.60283241	0.99982942
ENSG00000135108	FBXO21	835.6191721	-0.272337991	0.400308856	-0.683668815	0.49418432	0.99982942
ENSG00000240053	LY6G5B	45.53995799	-0.272351273	0.515803396	-0.557549004	0.577152388	0.99982942
ENSG00000135912	TTLL4	152.2380292	-0.272355339	0.491422096	-0.550674358	0.581856925	0.99982942
ENSG00000257390	RP11-762I7.5	27.13240828	-0.27255992	0.458046435	-0.748472052	0.454175477	0.99982942
ENSG00000136936	XPA	239.1110233	-0.27258863	0.407433109	-0.674572438	0.499947449	0.99982942
ENSG00000214413	BBIP1	157.487577	-0.272751751	0.519305925	-0.537866939	0.590668915	0.99982942
ENSG00000214717	ZBED1	314.3084323	-0.272796629	0.405779704	-0.67813092	0.497688688	0.99982942
ENSG00000279086	RP11-667F14.1	56.36048343	-0.272980131	0.494997018	-0.656411428	0.511559439	0.99982942
ENSG00000149212	SESN3	135.5195275	-0.273008919	0.530472851	-0.474830023	0.634908131	0.99982942
ENSG00000170417	TMEM182	187.428109	-0.273028169	0.530818357	-0.506776477	0.612311663	0.99982942
ENSG00000073331	ALPK1	69.33581787	-0.27312182	0.539008645	-0.516252615	0.605677986	0.99982942
ENSG00000204177	BMS1P1	117.2570245	-0.273253109	0.46564604	-0.585406024	0.558274739	0.99982942
ENSG00000151458	ANKRD50	16.61688529	-0.273536237	0.41486576	-0.827710874	0.407834259	0.99982942
ENSG00000145337	PYURF	1020.315885	-0.273563786	0.323950135	-0.844861112	0.398188389	0.99982942
ENSG00000164941	INTS8	574.3031658	-0.273565078	0.45091875	-0.603930423	0.545889901	0.99982942
ENSG00000262094	AC139099.5	25.75403233	-0.273600523	0.501819442	-0.556872152	0.577614783	0.99982942
ENSG00000177576	C18orf32	1109.162966	-0.273620045	0.284546528	-0.962026299	0.336036393	0.99982942
ENSG00000197566	ZNF624	60.19758263	-0.273813947	0.477284159	-0.606735758	0.544026288	0.99982942
ENSG00000118507	AKAP7	112.8538216	-0.27381567	0.494353859	-0.550594046	0.581911991	0.99982942
