Row.names	ens_gene	ext_gene	chromosome_name	start_position	end_position	strand	logFC	logCPM	PValue	FDR
ENSG00000214894	ENSG00000214894	LINC00243	6	30798654	30830659	-1	0.432245499037079	-0.988714652014925	0.879211453194081	0.982309354603397
ENSG00000235749	ENSG00000235749	RP11-634B7.4	1	247639749	247747062	1	0.325349569457298	-1.02183806214791	0.879144882807828	0.982309354603397
ENSG00000257950	ENSG00000257950	P2RX5-TAX1BP3	17	3663063	3696194	-1	0.0870430248410847	2.40992084887193	0.879085592094031	0.982309354603397
ENSG00000259797	ENSG00000259797	RP11-96D1.3	16	68316801	68319036	1	-0.419496809599342	-1.20920729152113	0.879282441689744	0.982309354603397
ENSG00000273489	ENSG00000273489	RP11-180C16.1	7	131493964	131497694	-1	0.110206337141081	5.57689241152485	0.879056212992642	0.982309354603397
ENSG00000161664	ENSG00000161664	ASB16	17	44170447	44179083	1	-0.364636084687104	-1.20277912944399	0.879395124624933	0.982368512851068
ENSG00000148840	ENSG00000148840	PPRC1	10	102132994	102150331	1	0.129683148819893	3.57344628081139	0.879627706364114	0.982443952362601
ENSG00000249383	ENSG00000249383	RP11-1018N14.1	17	51312609	51335165	-1	0.143920846402161	-0.882771600459094	0.879620972840516	0.982443952362601
ENSG00000279161	ENSG00000279161	CTB-12A17.2	19	46636810	46639161	-1	-0.193660888238342	0.156970135588686	0.879641858241118	0.982443952362601
ENSG00000123607	ENSG00000123607	TTC21B	2	165857475	165953843	-1	0.126396326970129	5.6703469916016	0.879748407575658	0.982496235444887
ENSG00000263883	ENSG00000263883	EEF1DP7	17	63636601	63637113	1	-0.531118774697422	-1.1907797671034	0.879872200051728	0.982567767127292
ENSG00000164756	ENSG00000164756	SLC30A8	8	116950273	117176714	1	0.359632463989736	-1.11770874214122	0.879936282639191	0.982572614608376
ENSG00000171056	ENSG00000171056	SOX7	8	10723768	10730512	-1	0.226698494328015	-0.944511355087195	0.880081027921552	0.982600819104322
ENSG00000265356	ENSG00000265356	RP11-17M24.1	17	33931132	33936206	-1	0.213281722896477	-1.13944320303724	0.880045411001184	0.982600819104322
ENSG00000117448	ENSG00000117448	AKR1A1	1	45550543	45570049	1	0.128788324271914	6.16344470936301	0.880227727226945	0.982648376351283
ENSG00000130748	ENSG00000130748	TMEM160	19	47045907	47048630	-1	0.128768819545135	5.34698007067559	0.880302862355433	0.982648376351283
ENSG00000280755	ENSG00000280755	AC009950.1	2	230176665	230221721	-1	0.121201483726744	4.5471461292021	0.880265425182725	0.982648376351283
ENSG00000229851	ENSG00000229851	ARSD-AS1	X	2904904	2906081	1	0.122283450813179	0.102063005813525	0.880485021315593	0.982785011576353
ENSG00000104763	ENSG00000104763	ASAH1	8	18056425	18084985	-1	0.113275570379357	6.10332281445186	0.880787250250997	0.982988932949593
ENSG00000143612	ENSG00000143612	C1orf43	1	154206706	154220628	-1	0.127512958908872	6.817902135578	0.880747291793724	0.982988932949593
ENSG00000163032	ENSG00000163032	VSNL1	2	17539126	17657018	1	0.339986632206759	-1.09946885670751	0.881067559244156	0.983220696167459
ENSG00000232172	ENSG00000232172	RP11-57C19.2	9	130651799	130652383	1	-0.243438967873776	-0.939712442965981	0.881114479285717	0.983220696167459
ENSG00000091483	ENSG00000091483	FH	1	241497603	241519761	-1	0.109868763497991	5.34262598599563	0.88129618508946	0.983223331716616
ENSG00000115183	ENSG00000115183	TANC1	2	158968634	159232659	1	-0.499047964580006	-1.19173656175347	0.881185769677486	0.983223331716616
ENSG00000119403	ENSG00000119403	PHF19	9	120855652	120894896	-1	-0.489176689977763	4.38824616779973	0.881275608620869	0.983223331716616
ENSG00000204628	ENSG00000204628	GNB2L1	5	181236909	181248096	-1	0.0796108722976672	9.9590369627072	0.881500043007837	0.983384060730509
ENSG00000278895	ENSG00000278895	CTC-448F2.7	19	29915862	29917830	1	-0.175261014093628	2.80812718456553	0.88170724800911	0.983548501628176
ENSG00000127914	ENSG00000127914	AKAP9	7	91940867	92110673	1	0.100494675624953	8.48352557302339	0.881890207175835	0.983551851114047
ENSG00000159200	ENSG00000159200	RCAN1	21	34513142	34615142	-1	0.145818878692417	4.03737324892067	0.881885019264496	0.983551851114047
ENSG00000164056	ENSG00000164056	SPRY1	4	123396795	123403760	1	-0.431411274779576	6.40293856398943	0.882009257133889	0.983551851114047
ENSG00000260331	ENSG00000260331	RP11-111J6.2	2	18547386	18548204	-1	-0.301841052588988	-0.978053580229513	0.881954517040079	0.983551851114047
ENSG00000275678	ENSG00000275678	RP4-547N15.3	1	67121605	67123956	-1	0.130091848190324	-0.612333542511717	0.881823665441192	0.983551851114047
ENSG00000113712	ENSG00000113712	CSNK1A1	5	149492197	149551552	-1	0.114875115982644	7.72541509412894	0.882504859514815	0.984037791487469
ENSG00000232429	ENSG00000232429	RPL21P131	19	33589206	33589688	-1	-0.491211282502609	-1.18688348898677	0.882592826365148	0.984069162445095
ENSG00000175105	ENSG00000175105	ZNF654	3	88139104	88144665	1	-0.574155888362837	1.09487313432864	0.882752294501048	0.984180245909622
ENSG00000070961	ENSG00000070961	ATP2B1	12	89588049	89709300	-1	0.122251039436314	7.87854767767162	0.883103505621133	0.984484845771913
ENSG00000179010	ENSG00000179010	MRFAP1	4	6640091	6642745	1	-0.410714863489138	7.06457889515039	0.883205076875088	0.984484845771913
ENSG00000266554	ENSG00000266554	LINC01443	18	14946267	14973770	1	0.155673444075743	-0.612583661698477	0.883202954953829	0.984484845771913
ENSG00000127948	ENSG00000127948	POR	7	75899200	75986855	1	0.120305371904879	1.71637166902321	0.883273621019982	0.984494527305208
ENSG00000105810	ENSG00000105810	CDK6	7	92604921	92836594	-1	0.117665506293099	6.31515088491292	0.883402573723733	0.984504819761095
ENSG00000259133	ENSG00000259133	RP11-1085N6.3	14	56648965	56730535	-1	-0.235942318863197	-1.00481571869484	0.883372571918124	0.984504819761095
ENSG00000005075	ENSG00000005075	POLR2J	7	102473118	102478907	-1	0.120334464422396	7.14664168353994	0.88352291215136	0.984512840725338
ENSG00000240673	ENSG00000240673	AC006539.2	19	20079818	20080539	-1	-0.261444661454053	-0.632036239228247	0.88352949043023	0.984512840725338
ENSG00000108771	ENSG00000108771	DHX58	17	42101404	42112733	-1	-0.693561040230747	2.07011995594172	0.883673116076517	0.984593991141115
ENSG00000159592	ENSG00000159592	GPBP1L1	1	45627304	45688113	-1	0.120351558792517	6.8176708847629	0.883722046405128	0.984593991141115
ENSG00000136021	ENSG00000136021	SCYL2	12	100267140	100341724	1	-0.631679273315795	4.91366502910097	0.883865908799442	0.984687570414172
ENSG00000138646	ENSG00000138646	HERC5	4	88457117	88506163	1	-0.570158306030206	4.42674225111935	0.883967175515762	0.984692955394412
ENSG00000139725	ENSG00000139725	RHOF	12	121777754	121803403	-1	-0.492388321864801	6.38825439182309	0.883990483759864	0.984692955394412
ENSG00000068305	ENSG00000068305	MEF2A	15	99565417	99716466	1	-0.479944212769023	4.54309251579591	0.884497404032149	0.984857410068158
ENSG00000133302	ENSG00000133302	SLF1	5	94618347	94739436	1	0.112257428736989	8.40145950687659	0.88448260362306	0.984857410068158
ENSG00000164919	ENSG00000164919	COX6C	8	99873200	99894062	-1	-0.134766859435049	8.80861596990596	0.884277995698956	0.984857410068158
ENSG00000167967	ENSG00000167967	E4F1	16	2223566	2235742	1	-0.664505722650958	3.10943147001467	0.884407964530741	0.984857410068158
ENSG00000272982	ENSG00000272982	RP5-1180E21.4	1	111181374	111181491	-1	-0.488396002981966	-1.10365962277488	0.88441789503647	0.984857410068158
ENSG00000278615	ENSG00000278615	C11orf98	11	62662816	62665217	-1	-0.509179109582516	5.70001014279229	0.884323698916761	0.984857410068158
ENSG00000115541	ENSG00000115541	HSPE1	2	197499994	197503457	1	0.105176300692448	8.92388551984519	0.884584817871738	0.984858758312745
ENSG00000242060	ENSG00000242060	RPS3AP49	18	60149576	60150365	1	-0.243400313081288	-0.721401425880001	0.884618376394125	0.984858758312745
ENSG00000273841	ENSG00000273841	TAF9	5	69364743	69370013	-1	-0.488831846018738	6.83357447728532	0.884761346598292	0.984951256768791
ENSG00000009954	ENSG00000009954	BAZ1B	7	73440398	73522278	-1	-0.544532238390362	5.36335596994643	0.884847943279429	0.984980989720255
ENSG00000153485	ENSG00000153485	TMEM251	14	93184951	93187089	1	0.0781759849736746	3.71381894066724	0.885017667042245	0.985103246470209
ENSG00000260636	ENSG00000260636	RP11-439L8.5	1	31538044	31540769	1	0.163373334938509	-0.973238348770215	0.88543058544654	0.985496165584303
ENSG00000112964	ENSG00000112964	GHR	5	42423777	42721878	1	0.211201138119099	-0.540454577784908	0.885695918110974	0.985524711803748
ENSG00000143994	ENSG00000143994	ABHD1	2	27123789	27130812	1	-0.194683230226539	-0.903357732381762	0.885586845401015	0.985524711803748
ENSG00000215302	ENSG00000215302	CTD-3092A11.1	15	30470779	30507623	1	-0.516296385347899	1.06223752680692	0.885674415697862	0.985524711803748
ENSG00000280071	ENSG00000280071	CH507-9B2.3	21	5079294	5128425	-1	-0.581045250809538	5.48664220744971	0.885521780122625	0.985524711803748
ENSG00000221983	ENSG00000221983	UBA52	19	18571730	18577550	1	0.0772806127587647	8.26261489509854	0.885802896647515	0.985577069487328
ENSG00000261526	ENSG00000261526	CTB-31O20.2	19	1874871	1876169	-1	0.100089749882418	6.42883964419085	0.885962711955814	0.985688204257409
ENSG00000140521	ENSG00000140521	POLG	15	89316305	89334861	-1	0.102198162980673	5.25650317461831	0.88605428452009	0.985702244992505
ENSG00000232079	ENSG00000232079	AL035610.1	21	28048404	28137611	1	-0.286903013639608	-0.838696863028833	0.886155128257991	0.985702244992505
ENSG00000264247	ENSG00000264247	LINC00909	18	74591774	74598508	-1	0.0976605533318084	3.62495811503324	0.886095402846161	0.985702244992505
ENSG00000267510	ENSG00000267510	CTC-325H20.4	19	9291515	9294482	1	-0.337545777175968	-1.07019378353869	0.886259979794196	0.985752207187066
ENSG00000101654	ENSG00000101654	RNMT	18	13726660	13764558	1	-0.282700137016211	7.11852281321906	0.886444257973806	0.985868410235009
ENSG00000129810	ENSG00000129810	SGOL1	3	20160593	20186292	-1	-0.174167053853349	-0.640823360481469	0.886490007563939	0.985868410235009
ENSG00000137449	ENSG00000137449	CPEB2	4	15002674	15070153	1	-0.630703054467143	3.64609435811668	0.886627730838558	0.985868410235009
ENSG00000210164	ENSG00000210164	MT-TG	MT	9991	10058	1	-0.509830314482745	-1.19809837339345	0.886664165148431	0.985868410235009
ENSG00000273108	ENSG00000273108	RP11-416N2.4	10	103608619	103610050	1	-0.432676862571884	-1.18656532496158	0.886614058078927	0.985868410235009
ENSG00000106615	ENSG00000106615	RHEB	7	151466012	151520120	-1	0.111294692621644	5.56158701417333	0.886877888148964	0.986039385275875
ENSG00000007402	ENSG00000007402	CACNA2D2	3	50362799	50504244	-1	0.120213764997558	-0.298072445980286	0.887377956346359	0.986224653292744
ENSG00000127241	ENSG00000127241	MASP1	3	187217285	187292022	-1	-0.16289588020145	-1.08686286005968	0.887342373343126	0.986224653292744
ENSG00000136810	ENSG00000136810	TXN	9	110243811	110256640	-1	-0.245914074538541	7.41214734146062	0.887385661717847	0.986224653292744
ENSG00000198918	ENSG00000198918	RPL39	X	119786504	119791643	-1	-0.108076043113896	8.87956407685784	0.887404307416509	0.986224653292744
ENSG00000250011	ENSG00000250011	HMGB1P3	2	230515023	230515638	1	-0.62393177404527	1.26960883046863	0.887153180053596	0.986224653292744
ENSG00000257093	ENSG00000257093	KIAA1147	7	141656728	141702153	-1	-0.78606868266998	3.2197373770966	0.887296497142481	0.986224653292744
ENSG00000186577	ENSG00000186577	C6orf1	6	34246380	34249470	-1	-0.459540613573459	6.57885859827574	0.887500408824202	0.986255739463302
ENSG00000281974	ENSG00000281974	RP11-411A19.5	10	86948677	86949875	1	-0.276523433158878	-1.05953474666122	0.887552210117124	0.986255739463302
ENSG00000070950	ENSG00000070950	RAD18	3	8775402	8963773	-1	0.0725217253604446	4.33270906665492	0.887988427099306	0.986673804925164
ENSG00000137200	ENSG00000137200	CMTR1	6	37433219	37482827	1	-0.588312847336371	2.15236436859405	0.888104738876686	0.986736380484014
ENSG00000106052	ENSG00000106052	TAX1BP1	7	27739331	27844564	1	-0.177594427622994	8.75308842567981	0.888208316460634	0.986784800109973
ENSG00000128228	ENSG00000128228	SDF2L1	22	21642261	21644298	1	-0.55775324309327	5.69214429115166	0.888358088844435	0.986845636639033
ENSG00000167524	ENSG00000167524	SGK494	17	28607964	28614200	-1	-0.396348846569276	-1.06073418255783	0.888383078742477	0.986845636639033
ENSG00000259007	ENSG00000259007	RP11-463J10.3	14	51967003	51969800	-1	-0.564402193090538	3.90391859833878	0.888476420771678	0.98688266984749
ENSG00000184678	ENSG00000184678	HIST2H2BE	1	149842204	149886652	-1	-0.604930979701199	5.82675689290031	0.888652754487218	0.98696126351805
ENSG00000213830	ENSG00000213830	CFL1P5	5	69313371	69313872	-1	-0.532823214270721	-1.09188536116949	0.888667194712641	0.98696126351805
ENSG00000089682	ENSG00000089682	RBM41	X	107064420	107118823	-1	0.0871483965318939	5.46545932887906	0.888780638226921	0.987020604788533
ENSG00000164715	ENSG00000164715	LMTK2	7	98106885	98209633	1	0.106671947494357	1.69312530817627	0.888878746725093	0.987062909147769
ENSG00000163933	ENSG00000163933	RFT1	3	53088483	53130462	-1	0.0961672060540469	6.22859038266635	0.889015036764781	0.987080963320755
ENSG00000257621	ENSG00000257621	PSMA3-AS1	14	58265365	58298134	-1	-0.245753492699918	6.48461402084798	0.888991517343979	0.987080963320755
ENSG00000008735	ENSG00000008735	MAPK8IP2	22	50600685	50613981	1	-0.220275849236212	-0.488681798966319	0.889375752860614	0.987177490740156
ENSG00000038274	ENSG00000038274	MAT2B	5	163503114	163519336	1	0.108493222073466	8.7032820047289	0.889361625667383	0.987177490740156
ENSG00000047932	ENSG00000047932	GOPC	6	117560269	117602542	-1	0.101289365935216	4.49968234832228	0.889223509126053	0.987177490740156
ENSG00000105677	ENSG00000105677	TMEM147	19	35545595	35547526	1	0.104898398222648	6.81056315039769	0.889385632087457	0.987177490740156
ENSG00000118600	ENSG00000118600	TMEM5	12	63779803	63809558	1	0.100183017857703	4.35953940201989	0.889413806729058	0.987177490740156
ENSG00000175806	ENSG00000175806	MSRA	8	10054268	10428891	1	-0.527653580730044	1.91695019435624	0.889462104656069	0.987177490740156
ENSG00000041802	ENSG00000041802	LSG1	3	194640788	194672477	-1	-0.452316377312099	4.44895259290121	0.889615842755657	0.98728149566817
ENSG00000006704	ENSG00000006704	GTF2IRD1	7	74453790	74602604	1	-0.106844242426058	-0.765303069942811	0.889834364260705	0.987397791041438
ENSG00000118900	ENSG00000118900	UBN1	16	4846665	4882360	1	0.0896788408214735	4.62231215622341	0.889840704007795	0.987397791041438
ENSG00000143643	ENSG00000143643	TTC13	1	230906243	230978875	-1	-0.525619264490148	6.51335775541304	0.890004614073291	0.987513046459112
ENSG00000064687	ENSG00000064687	ABCA7	19	1040101	1065572	1	-0.59454611974169	4.15233925894205	0.890448869894542	0.987721145532819
ENSG00000104343	ENSG00000104343	UBE2W	8	73780097	73878910	-1	0.0950951915812096	5.61159293005118	0.89070639592743	0.987721145532819
ENSG00000104679	ENSG00000104679	R3HCC1	8	23270120	23296279	1	-0.700649420279593	3.59858462415887	0.890488992440469	0.987721145532819
ENSG00000104866	ENSG00000104866	PPP1R37	19	45091396	45148077	1	-0.383897475066922	-0.458234988876107	0.890671476651694	0.987721145532819
ENSG00000109111	ENSG00000109111	SUPT6H	17	28662091	28702684	1	-0.339504073572226	4.74589470798914	0.890732658268545	0.987721145532819
ENSG00000198964	ENSG00000198964	SGMS1	10	50305586	50625163	-1	-0.578402316891971	4.38182001568322	0.890648177174708	0.987721145532819
ENSG00000255819	ENSG00000255819	KLRC4-KLRK1	12	10372353	10410146	-1	-0.223645160961574	6.87977275131485	0.890604066521397	0.987721145532819
ENSG00000257923	ENSG00000257923	CUX1	7	101815904	102283957	1	-0.611262557657674	3.87605116513488	0.890544497459045	0.987721145532819
ENSG00000277510	ENSG00000277510	Metazoa_SRP	19	40450225	40450480	1	0.134576145975372	-0.694061883129306	0.890692626257087	0.987721145532819
ENSG00000160783	ENSG00000160783	PMF1	1	156212993	156240042	1	0.105232604877044	6.5474823425494	0.890886145402057	0.987824744382636
ENSG00000236935	ENSG00000236935	AP003774.1	11	64325050	64329504	-1	-0.593262240979042	1.38675265431305	0.891020554754731	0.987907177029194
ENSG00000196167	ENSG00000196167	COLCA1	11	111290787	111305045	-1	0.0901987122860394	2.21471941447565	0.891186308125104	0.98802434848221
ENSG00000250564	ENSG00000250564	RP11-215P8.4	5	134429051	134460615	-1	-0.353700281794796	-1.19859096412656	0.891425258045475	0.988156043612181
ENSG00000261662	ENSG00000261662	RP5-1042I8.7	1	119909255	119910613	-1	-0.414173297312742	-1.18070886286977	0.891376466568906	0.988156043612181
ENSG00000226235	ENSG00000226235	LEMD1-AS1	1	205373252	205387440	1	0.0969485783653445	-0.559696476718998	0.891647100755753	0.988335346147046
ENSG00000275538	ENSG00000275538	RNVU1-19	1	120850819	120850985	-1	0.161566364849001	-0.26400149076751	0.89186115213631	0.98850598889318
ENSG00000170584	ENSG00000170584	NUDCD2	5	163446526	163460140	-1	-0.390741815835965	5.14820597294576	0.892154610020923	0.988564769319822
ENSG00000183921	ENSG00000183921	SDR42E2	16	22165583	22191754	1	0.0981028278574805	1.79274656031643	0.891989036539052	0.988564769319822
ENSG00000185201	ENSG00000185201	IFITM2	11	307631	315272	1	-0.0876745106547218	10.5340715423742	0.892118396313998	0.988564769319822
ENSG00000241030	ENSG00000241030	RPL29P24	12	120522664	120523443	-1	0.387885742306544	-1.07990811869253	0.892104532865005	0.988564769319822
ENSG00000008083	ENSG00000008083	JARID2	6	15246296	15522040	1	0.097510736280256	5.35036275718929	0.892242488446756	0.9885955407898
ENSG00000135749	ENSG00000135749	PCNXL2	1	232983435	233295713	-1	-0.311026220502424	5.15166598982016	0.89238451260204	0.988686296986579
ENSG00000131558	ENSG00000131558	EXOC4	7	133253073	134066589	1	-0.571413190153476	5.97218610053089	0.892559943345123	0.988739254534387
ENSG00000142065	ENSG00000142065	ZFP14	19	36334453	36379199	-1	-0.196520691015888	3.49255202310172	0.892672737826091	0.988739254534387
ENSG00000162676	ENSG00000162676	GFI1	1	92474762	92486876	-1	0.082824105416645	4.24862653225895	0.892672778657574	0.988739254534387
ENSG00000206337	ENSG00000206337	HCP5	6	31400702	31477506	1	-0.387440662890394	7.86789627940515	0.89267263249042	0.988739254534387
ENSG00000088053	ENSG00000088053	GP6	19	55013705	55038264	-1	0.146155529139016	-0.492993524762565	0.892862799041243	0.988883128338809
